8001|415|"vt5_Kuopio_Kuvelampi_1"
8002|416|"vt5_Leppävirta_Poijinpelto_R"
8003|417|"vt5_Lapinlahti_Mäntylahti_R"
8004|418|"vt5_Iisalmi_Ryhälänmäki_R"
8005|419|"vt5_Siilinjärvi_Oikeakätinen_R"
8006|420|"vt9_Tuusniemi_Tuusjärvi_R"
8007|421|"kt77_Pielavesi_Löytynjärvi_R"
8008|422|"kt75_Nilsiä_Suholanmäki_R"
8009|423|"vt9_Suonenjoki_Levä_R"
8010|424|"vt27_Iisalmi_Runni_R"
8011|425|"vt9_Kuopio_Vartiala_R"
8012|426|"vt9_Kuopio_Jännevirta_R"
8013|427|"OLD_vt5_Kuopio_P_R"
8014|428|"vt9_Kuopio_Vehmasmäki_R"
8015|429|"vt9_Kuopio_Vartiala_O"
8016|430|"vt9_Kuopio_Jännevirta_O"
8017|431|"kt88_Vieremä_Isomäki_K"
8018|432|"kt87_Sonkajärvi_Koirakoski_K"
8019|433|"st551_Vesanto_Löttökorpi_K"
8020|434|"vt5_Kuopio_Siikalahti_1"
8021|435|"vt5_Kuopio_Siikalahti_2_S"
8022|436|"OLD_vt5_Kuopio_P_Opt1"
8023|437|"vt5_Leppävirta_Oravikoski_R"
8024|438|"vt9_Kuopio_Vehmasmäki_Opt"
8025|439|"vt5_Kuopio_Siikalahti_Opt12"
8026|440|"OLD_vt5_Kuopio_P_Opt2"
8027|441|"OLD_vt5_Kuopio_P_Opt3"
8028|442|"OLD_vt5_Kuopio_P_Opt4"
8029|443|"vt5_Leppävirta_Poijinpelto_Opt"
8030|444|"vt5_Siilinjärvi_Oikeakätinen_Opt"
8031|445|"vt9_Tuusniemi_Tuusjärvi_Opt"
8032|446|"vt5_Iisalmi_Ryhälänmäki_Opt"
8033|447|"vt9_Suonenjoki_Levä_Opt"
8034|448|"vt5_Leppävirta_Oravikoski_Opt"
8035|449|"vt5_Lapinlahti_Mäntylahti_Opt"
8036|450|"vt9_Kuopio_Jännevirta_Opt"
8037|451|"vt9_Kuopio_Vartiala_Opt"
8038|452|"vt5_Kuopio_ Rahusenlampi_Opt1"
8039|453|"OLD_vt5_Rahusen_lampi_T1"
8040|454|"vt5_Kuopio_Rahusenlampi_Opt2"
8041|455|"OLD_vt5_Rahusen_lampi_T2"
8042|456|"vt5_Kuopio_Sorsasalo_Opt1"
8043|457|"OLD_vt5_Sorsas_Vuor_T1"
8044|458|"vt5_Kuopio_Sorsasalo_Opt2"
8045|459|"OLD_vt5_Sorsas_Vuor_T2"
8046|460|"NEW_vt5_Kuopio_E_Opt1"
8047|461|"NEW_vt5_Kuopio_E_Opt2"
8048|462|"NEW_vt5_Kuopio_E_Opt3"
8049|463|"NEW_vt5_Kuopio_E_Opt4"
8050|464|"NEW_vt5_Lev-Siikal_Opt1"
8051|465|"NEW_vt5_Lev-Siikal_Opt2"
8052|466|"NEW_vt5_Lev-Siikal_Opt3"
8053|467|"NEW_vt5_Lev-Siikal_Opt4"
8054|468|"NEW_vt5_Siikalahti_Opt2"
8055|469|"NEW_vt5_Siikalahti_Opt3"
8056|470|"NEW_vt5_Siikalahti_Opt4"
8057|471|"NEW_vt5_Rissala_Räimä_Opt1"
8058|472|"NEW_vt5_Rissala_Räimä_Opt2"
8059|473|"NEW_vt5_Rissala_Räimä_Opt3"
8060|474|"NEW_vt5_Rissala_Räimä_Opt4"
8061|475|"NEW_vt5_Siilinjärvi_Opt1"
8062|476|"NEW_vt5_Siilinjärvi_Opt2"
8063|477|"NEW_vt5_Siilinjärvi_Opt3"
8064|478|"vt23_Leppävirta_Mustinsalo_R"
8065|479|"vt23_Leppävirta_Mustinsalo_Opt"
8066|480|"vt5_Kuopio_Tikkalansaari_R"
8067|481|"vt5_Kuopio_Tikkalansaari_Opt1"
8068|482|"vt5_Kuopio_Tikkalansaari_Opt2"
8069|483|"vt5_Kuopio_Tikkalansaari_Silta_Opt1"
8070|484|"OLD_vt5_Tikkalansaari_Silta_T1"
8071|485|"vt5_Kuopio_Rahusenlampi_Opt3"
8072|486|"vt5_Kuopio_Rahusenlampi_Opt4"
8073|487|"vt5_Kuopio_Sorsasalo_Opt3"
8074|488|"vt5_Kuopio_Sorsasalo_Opt4"
8075|489|"vt5_Kuopio_Tikkalansaari_Silta_Opt2"
8076|490|"OLD_vt5_Tikkalansaari_Silta_T2"
8077|1327|"vt5_Kuopio_Kuvelampi_Opt2"
8078|1943|"vt9_Kuopio_Jännevirta_Silta_K"
8079|1944|"vt9_Kuopio_Jännevirta_Silta_Opt1"
8080|1945|"vt9_Kuopio_Jännevirta_Silta_Opt2"
9001|491|"vt4_Toivakka_Vestonmäki_1"
9002|492|"vt9_Jyväskylä_Korpilahti_R"
9003|493|"vt18_Petäjävesi_Vehkasuo_R"
9004|494|"vt4_Äänekoski_Konginkangas_1"
9005|495|"vt24_Kuhmoinen_Iso-Sääksjärvi_R"
9006|496|"vt4_Laukaa_Tikkakoski_R"
9007|497|"vt9_Laukaa_Lievestuore_R"
9008|498|"vt4_Viitasaari_R"
9009|499|"vt13_Saarijärvi_Kalmari_R"
9010|500|"vt13_Kyyjärvi_Oikari_R"
9011|501|"vt9_Hankasalmi_Hallanlahti_R"
9012|502|"vt23_Keuruu_Tiusala_R"
9013|503|"vt4_Joutsa_1"
9014|504|"vt9_Jyväskylä_R"
9015|505|"vt13_Äänekoski_Honkola_R"
9016|506|"vt9_Jämsä_Ratalammi_1"
9017|507|"vt9_Jämsä_Partalanmäki_R"
9018|508|"vt4_Äänekoski_Petomäki_R"
9019|509|"vt4_Jyväskylä_Puuppola_1"
9020|510|"vt9_Hankasalmen_asema_R"
9021|511|"vt9_Muurame_Keljonkangas_1"
9022|512|"vt4_Pihtipudas_Rönnynkylä_Opt"
9023|513|"vt4_Äänekoski_Lintulahti_Opt"
9024|514|"vt4_Toivakka_Vestonmäki_Opt2"
9025|515|"vt4_Joutsa_Opt"
9026|1007|"vt9_Jämsä_Ratalammi_Opt"
9027|1347|"vt9_Muurame_Keljonkangas_Opt1"
9028|1663|"kt69_Konnevesi_Istunmäki_1"
9029|1683|"vt18_Multia_Väätäiskylä_1"
9030|1664|"kt69_Konnevesi_Istunmäki_Opt2"
9031|1684|"vt18_Multia_Väätäiskylä_Opt1"
9032|2023|"vt4_Jyväskylä_Puuppola_Opt1"
9033|2043|"vt4_Äänekoski_Konginkangas_Opt1"
10001|516|"vt8_Kristiinankaup_Metsälä_R"
10002|517|"vt8_Närpiö_R"
10003|518|"vt8_Vaasa_Mustasaari_1"
10004|519|"vt8_Vöyri_Kaitsor_R"
10005|520|"kt68_Pedersöre_Edsevö_R"
10006|521|"vt8_Kokkola_Vitikka_R"
10007|522|"vt3_Kurikka_Jalasjärvi_R"
10008|523|"vt3_Ilmajoki_Majakangas_R"
10009|524|"kt66_Alavus_Sampsalampi_R"
10010|525|"vt19_Lapua_Jouttikallio_R"
10011|526|"vt3_Laihia_Ruto_R"
10012|527|"vt8_Maalahti_Pirttikylä_R"
10013|528|"vt16_Alajärvi_Kurejoki_R"
10014|529|"kt67_Seinäjoki_1"
10015|530|"vt13_Kaustinen_Viiperi_R"
10016|531|"kt44_Kauhajoki_Vakkurinkylä_R"
10017|532|"kt67_Kauhajoki_Äijönkylä_R"
10018|533|"vt18_Alavus_Töysä_R"
10019|534|"kt68_Evijärvi_Kirsilä_R"
10020|535|"st749_Luoto_Eugmo_R"
10021|536|"vt19_Alahärmä_Voltti_R"
10022|537|"st724_Mustasaari_Raippaluoto_R"
10023|538|"vt8_Uusikaarlepyy_Svinbacken_1"
10024|539|"vt8_Kalajoki_Himanka_R"
10025|540|"vt16_Seinäjoki_Ylistaro_R"
10026|541|"vt8_Kristiinankaup_Lapväärtti_R"
10027|542|"vt8_Mustassari_Riimala_1"
10028|543|"vt8_Pedersöre_Lepplax_1"
10029|544|"st673_Närpiö_Rangsby_R"
10030|545|"st724_Mustasaari_Raippaluoto_O"
10031|546|"kt63_Kokkola_Ullava_R"
10032|547|"kt67_Teuva_R"
10033|548|"vt8_Vaasa_Mustasaari_Opt2"
10034|549|"kt67_Ilmajoki_Koskenkorva_R"
10035|550|"vt18_Alavus_Kuivaskylä_R"
10036|551|"vt19_Kurikka_Luopajärvi_R"
10037|552|"vt8_Kristiinankaup_Lapväärtti_Opt"
10038|553|"vt8_Kristiinankaup_Metsälä_Opt"
10039|554|"vt8_Mustasaari_Vassor_R"
10040|555|"vt18_Isokyrö_Napue_R"
10041|556|"kt66_Kuortane_Mäyry_R"
10042|557|"vt19_Kauhava_Ylihärmä_R"
10043|558|"kt68_Vimpeli_Hietoja_R"
10044|559|"vt19_Ilmajoki_Rengonkylä_Opt"
10045|560|"vt16_Alajärvi_Möksy_Opt"
10046|561|"vt3_Vaasa_Vanhasatama_Opt"
10047|562|"kt67_Ilmajoki_Opt"
10048|563|"vt13_Perho_Möttönen_R"
10049|564|"kt63_Toholampi_Opt"
10050|565|"kt66_Lapua_Opt"
10051|566|"vt8_Maalahti_Pirttikylä_Opt"
10052|567|"vt8_Uusikaarlepyy_Svinbacken_Opt2"
10053|568|"vt8_Kalajoki_Himanka_Opt"
10054|569|"st673_Maalahti_Petolahti_Opt"
10055|570|"vt18_Nurmo_Munakka_K"
10056|1008|"kt67_Seinäjoki_Opt"
10057|2084|"vt8_Mustassari_Riimala_Opt1"
10058|2085|"vt8_Pedersöre_Lepplax_Opt1"
10059|2123|"vt13_Kaustinen_Viiperi_Opt1"
11001|571|"vt8_Kalajoki_Vasankari_R"
11002|572|"vt28_Kannus_R"
11003|573|"vt27_Ylivieska_Raudaskylä_R"
11004|574|"kt86_Oulainen_Piipsjärvi_R"
11005|575|"vt4_Pyhäjärvi_Lamminaho_R"
11006|576|"kt58_Lestijärvi_Jykyri_R"
11007|577|"vt13_Veteli_Sikaharju_R"
12001|578|"vt4_Oulu_Ouluntulli_1"
12002|579|"vt8_Raahe_Pattijoki_1"
12003|580|"vt4_Siikalatva_Pulkkila_R"
12004|581|"vt4_Ii_Kuivaniemi_R"
12005|582|"vt20_Oulu_Arkala_R"
12006|583|"vt20_Pudasjärvi_Pintamo_R"
12007|584|"vt20_Kuusamo_Kuolio_R"
12008|585|"vt5_Kuusamo_Kitka_R"
12009|586|"kt88_Pyhäntä_Ahokylä_R"
12010|587|"vt22_Utajärvi_Sotkajärvi_R"
12011|588|"kt78_Pudasjärvi_Kokkokylä_R"
12012|589|"vt4_Oulu_Haukipudas_R"
12013|590|"kt86_Siikajoki_Paavola_R"
12014|591|"vt4_Tyrnävä_Temmes_R"
12015|592|"vt4_Ii_Olhava_1"
12016|593|"vt4_Kärsämäki_R"
12017|594|"vt8_Liminka_Lapinkangas_1"
12018|595|"OLD_vt8_Parhalahti_R"
12019|596|"vt4_Oulu_Intiö_1"
12020|597|"vt27_Haapajärvi_Oksava_R"
12021|598|"vt4_Oulu_Intiö_2"
12022|599|"vt4_Liminka_Haaransilta_R"
12023|600|"vt4_Liminka_Haaransilta_O"
12024|601|"vt4_Oulu_Ouluntulli_2"
12025|602|"st816_Hailuoto_R"
12026|603|"vt4_Oulu_Opt"
12027|604|"vt4_Tyrnävä_Temmes_Opt"
12028|605|"vt5_Kuusamo_Petäjälampi_R"
12029|606|"vt20_Oulu_Hönttämäki_R"
12030|607|"vt20_Oulu_Hönttämäki_O"
12031|608|"vt4_Oulu_Haukipudas_Opt"
12032|609|"vt5_Kuusamo_Petäjälampi_Opt"
12033|610|"vt22_Muhos_Kosulankylä_1"
12034|611|"vt22_Muhos_Kosulankylä_Opt2"
12035|612|"vt28_Kajaani_Kokkosuo_R"
12036|613|"vt20_Taivalkoski_R"
12037|614|"OLD_vt20_Taivalkoski_Opt"
12038|615|"vt5_Kuusamo_Jokivaara_Opt"
12039|616|"vt4_Oulu_Ritaharju_O"
12040|617|"vt8_Siikajoki_Revonlahti_Opt"
12041|618|"vt4_Siikalatva_Hyttikoski_Opt"
12042|619|"vt8_Raahe_Pattijoki_Opt"
12043|620|"OLD_vt5_Jokivaara_pwd"
12044|842|"vt4_Ii_Olhava_B"
12045|1009|"vt4_Oulu_Ouluntulli_Opt"
12046|1010|"vt4_Oulu_Intiö_Opt1"
12047|1021|"vt4_Ii_Olhava_Opt"
12048|1161|"vt4_Ii_Olhava_B2"
12049|1243|"vt22_Oulu_Talonpojankangas_1"
12050|1392|"vt8_Pyhäjoki_Viirre_R"
12051|1444|"vt22_Oulu_Talonpojankangas_Opt1"
12052|1445|"vt22_Oulu_Talonpojankangas_Opt2"
12053|1523|"vt4_Liminka_Tupos_1"
12054|1543|"vt4_Liminka_Tupos_Opt2"
12055|1565|"st966_Kuusamo_raja_K"
12056|1623|"st847_Oulu_Kiviniemi_K"
12057|1763|"yt8690_Kuusamo_Vuotunki_K"
12058|1783|"vt4_Liminka_Tupos_2"
12059|1924|"vt4_Oulu_Intiö_3"
12060|1923|"vt4_Oulu_Intiö_Opt2"
12061|2065|"vt8_Liminka_Lapinkangas_Opt2"
13001|621|"vt6_Sotkamo_Korholanmäki_R"
13002|622|"vt5_Ristijärvi_Roukajoki_R"
13003|623|"vt22_Vaala_Liminpuro_R"
13004|624|"vt5_Suomussalmi_Palovaara_R"
13005|625|"kt78_Puolanka_Paasikoski_R"
13006|626|"kt76_Kuhmo_Tervasalmi_R"
13007|627|"vt5_Kajaani_Hatulanmäki_R"
13008|628|"vt4_Oulu_Ritaharju_R"
13009|629|"vt5_Kajaani_Mineraali_R"
13010|630|"vt5_Suomussalmi_Raiskio_R"
13011|631|"vt20_Pudasjärvi_Taipaleenh_R"
13012|632|"kt89_Kuhmo_Kuusamonkylä_R"
13013|633|"vt5_Suomussalmi_Pisto_R"
13014|634|"vt5_Kajaani_Loikkala_Opt"
13015|635|"vt5_Kajaani_Nuottijärvi_Opt"
13016|781|"vt20_Pudasjärvi_Taipaleenh_Opt"
13017|866|"yt9110_Suomussalmi_Seikkala_K"
14001|636|"st921_Keminmaa_Kaakamo_R"
14002|637|"vt4_Rovaniemi_Jaatila_R"
14003|638|"vt4_Inari_Saariselkä_R"
14004|639|"vt4_Sodankylä_Vuojärvi_R"
14005|640|"vt21_Ylitornio_Kattilakoski_R"
14006|641|"OLD_vt5_Suomu_R"
14007|642|"vt4_Sodankylä_Porttipahta_R"
14008|643|"vt4_Tervola_Paakkola_R"
14009|644|"vt4_Rovaniemi_Napapiiri_R"
14010|645|"vt21_Tornio_Kukkola_R"
14011|646|"vt21_Pello_Sieppijärvi_R"
14012|647|"OLD_kt78_Saukkokangas_R"
14013|648|"kt82_Rovaniemi_Kalliosalmi_R"
14014|649|"kt83_Ylitornio_Raanujärvi_R"
14015|650|"kt79_Kittilä_Lohiniva_R"
14016|651|"vt4_Inari_Petsikko_R"
14017|652|"vt5_Pelkosenniemi_Kairala_R"
14018|653|"vt21_Muonio_Tapojärvi_R"
14019|654|"vt21_Enontekiö_Saarikoski_R"
14020|655|"vt4_Keminmaa_Isohaara_R"
14021|656|"vt29_Tornio_Luukkaankangas_R"
14022|657|"vt29_Tornio_Luukkaankangas_O"
14023|658|"vt29_Tornio_Kyläjoki_R"
14024|659|"vt29_Tornio_Kyläjoki_O"
14025|660|"vt4_Keminmaa_Isohaara_O"
14026|661|"st863_Posio_Sirniö_K"
14027|662|"st970_Utsjoki_Nuorgam_K"
14028|663|"yt9401_Ylläs_maisematie_K"
14029|664|"vt29_Tornio_Kyläjoki_Opt"
14030|665|"vt5_Kemijärvi_Suomu_K"
14031|666|"vt4_Rovaniemi_Santa_Claus_Opt"
14032|667|"vt4_Rovaniemi_Jaatila_Opt"
14033|668|"vt4_Tervola_Paakkola_Opt"
14034|669|"vt4_Rovaniemi_Revontuli_R"
14035|670|"OLD_vt4_Revontuli_Opt"
14036|671|"vt4_Kemi_Ristikangas_R"
14037|672|"vt4_Kemi_Ristikangas_O"
14038|673|"vt4_Kemi_Ristikangas_Opt"
14039|674|"vt4_Kemi_Siikalahti_R"
14040|675|"vt4_Kemi_Siikalahti_O"
14041|676|"vt4_Kemi_Siikalahti_Opt"
14042|677|"vt21_Enontekiö_Palojoensuu_K"
14043|678|"st962_Pelkosenniemi_Pyhätunturi_K"
14044|679|"vt4_Simo_Simoniemi_Opt"
14045|821|"vt4_Keminmaa_Isohaara_Opt"
14046|941|"kt78_Ranua_Portimo_R"
14047|1483|"vt21_Muonio_Pahtonen_1"
14048|1504|"vt21_Muonio_Pahtonen_Opt"
14049|1484|"vt21_Muonio_1"
14050|1505|"vt21_Muonio_Opt"
14051|1544|"vt21_Muonio_testi"
14052|1503|"vt4_Sodankylä_Petäjämaa_IL"
14053|1563|"vt4_Sodankylä_Petäjämaa_Opt"
14054|1564|"vt21_Enontekiö_Kilpisjärvi_K"
14055|1704|"kt81_Posio_Mourusalmi_K"
14056|1723|"vt21_Enontekiö_Ropinsalmi_K"
14057|1843|"vt21_Enontekiö_Kelottijärvi_1"
14058|1844|"vt21_Enontekiö_Kelottijärvi_Opt1"
14059|1863|"vt21_Enontekiö_Hietajoki_1"
14060|1845|"vt21_Enontekiö_Hietajoki_Opt1"
14061|1963|"st965_Salla_Kotala_K"
15001|680|"OLD_Keliauto1 JAE-537"
15002|681|"OLD_Keliauto2 CBT-313"
15101|682|"OLD_LTJ_testi_1"
15152|683|"OLD_LTJ_kamera_2"
16001|684|"vt1_Salo_Lakiamäki_R"
16002|685|"vt1_Salo_Lakiamäki_O"
16003|686|"vt1_Salo_Kruusila_R"
16004|687|"vt1_Salo_Kruusila_O"
16005|688|"vt1_Salo_Suomusjärvi_R"
16006|689|"vt1_Salo_Suomusjärvi_O"
16007|690|"vt1_Salo_Lahnajärvi_R"
16008|691|"vt1_Salo_Lahnajärvi_O"
16009|692|"vt1_Lohja_Pitkämäki_R"
16010|693|"vt1_Lohja_Pitkämäki_O"
16011|694|"vt1_Lohja_Karnainen_R"
16012|695|"vt1_Lohja_Karnainen_O"
16013|696|"OLD_vt1_Karnainen_Opt"
18001|697|"OLD_vt25_Raaseporin_silta_Opt1"
18002|698|"OLD_vt25_Raaseporin_silta_Opt2"
18003|2103|"Espoo_Karakallio_1"
18004|2104|"Espoo_Puolarmetsä_1"
19901|699|"OLD_Hki_Vantaa_LA04LA"
19902|700|"OLD_Hki_Vantaa_LA04LB"
19903|701|"OLD_Hki_Vantaa_LA04LC"
19904|702|"OLD_Hki_Vantaa_LA04RA"
19905|703|"OLD_Hki_Vantaa_LA04RC"
19906|704|"Ivalo_LA04"
19907|705|"Ivalo_LA22"
19908|706|"Joensuu_LA10"
19909|707|"Joensuu_LA28"
19910|708|"Jyväskylä_LA12"
19911|709|"Jyväskylä_LA30"
19912|710|"Jyväskylä_LAMID_B"
19913|711|"Kemi_LA18"
19914|712|"Kemi_LA36"
19915|713|"Kajaani_LA07"
19916|714|"Kajaani_LA25"
19917|715|"Kokkola-Pietarsaari_LA01"
19918|716|"Kokkola-Pietarsaari_LA19"
19919|717|"Kuusamo_LA12"
19920|718|"Kuusamo_LA30"
19921|719|"Kuopio_LA15"
19922|720|"Kuopio_LA33"
19923|721|"Kuopio_LAMID"
19924|722|"Lappeenranta_LA06"
19925|723|"Lappeenranta_LA24"
19926|724|"Maarianhamina_LA03"
19927|725|"Maarianhamina_LA21"
19928|726|"Oulu_LA12"
19929|727|"Oulu_LA30"
19930|728|"Oulu_LAMID"
19931|729|"Pori_LA12"
19932|730|"Pori_LA30"
19933|731|"Rovaniemi_LA03_B"
19934|732|"Rovaniemi_LA21_B"
19935|733|"Rovaniemi_LAMID_B"
19936|734|"Tre_Pirkkala_LA06"
19937|735|"Tre_Pirkkala_LA24"
19938|736|"Tre_Pirkkala_LAMID"
19939|737|"Turku_LA08"
19940|738|"Turku_LA26"
19941|739|"Turku_LAMID"
19942|740|"Vaasa_LA16"
19943|741|"Vaasa_LA34"
19944|742|"Vaasa_LAMID"
19945|743|"Kittilä_LA16"
19946|744|"Kittilä_LA34"
19947|745|"Savonlinna_LA12"
19948|746|"Savonlinna_LA30"
19949|747|"OLD_Kauhava_LA17"
19950|748|"OLD_Kauhava_LA35"
19951|749|"OLD_Hki_Vantaa_LA15A"
19952|750|"OLD_Hki_Vantaa_LA15B"
19953|751|"OLD_Hki_Vantaa_LA15C"
19954|752|"OLD_Hki_Vantaa_LA15TWR"
19955|753|"OLD_Hki_Vantaa_LA0APR1"
19956|754|"Hki_Vantaa_LA04LA1"
19957|755|"Hki_Vantaa_LA04LA2"
19958|756|"Hki_Vantaa_LA04LB"
19959|757|"Hki_Vantaa_LA04LC1"
19960|758|"Hki_Vantaa_LA04LC2"
19961|759|"Hki_Vantaa_LA04RA"
19962|760|"Hki_Vantaa_LA04RB"
19963|761|"Hki_Vantaa_LA04RC"
19964|762|"Hki_Vantaa_LA15A"
19965|763|"Hki_Vantaa_LA15B"
19966|764|"Hki_Vantaa_LA15C"
19967|1041|"Kuopio_LA33_B"
19968|1042|"Tre_Pirkkala_LA06_B"
